ano,id_municipio,expectativa_anos_estudo,taxa_analfabetismo_15_a_17,taxa_atraso_0_medio,taxa_freq_bruta_medio,taxa_freq_15_17,indice_gini,idhm_e,idhm_l,idhm_r
2010,3202009,10.04,2.68,80.44,68.02,73.98,0.49,0.542,0.813,0.635
2010,3202108,9.16,2.06,81.12,71.77,85.57,0.49,0.562,0.819,0.631
2010,3202207,8.83,0.23,74.0,67.08,83.59,0.49,0.623,0.839,0.708
2010,3202256,9.69,0.52,79.58,76.96,78.59,0.45,0.608,0.823,0.669
2010,3202306,8.97,2.29,56.42,56.21,76.94,0.52,0.595,0.846,0.691
2010,3202405,8.91,1.42,77.44,63.75,84.3,0.58,0.626,0.837,0.746
2010,3202454,8.39,1.03,57.43,54.05,64.37,0.45,0.501,0.83,0.651
2010,3202504,8.74,0.96,78.92,60.58,77.79,0.56,0.625,0.835,0.733
2010,3202553,9.44,3.43,70.09,49.4,70.67,0.47,0.481,0.821,0.609
2010,3202603,9.09,0.84,80.52,64.2,80.47,0.45,0.658,0.83,0.709
2010,3202652,7.82,1.4,76.51,64.48,70.55,0.51,0.493,0.798,0.658
2010,3202702,9.78,0.75,81.97,73.5,86.07,0.43,0.641,0.802,0.672
2010,3202801,8.94,1.73,80.06,54.5,76.58,0.44,0.54,0.808,0.64
2010,3202900,9.24,0.36,83.87,59.27,77.49,0.47,0.568,0.809,0.696
2010,3203007,9.1,2.21,82.64,62.74,79.73,0.5,0.537,0.829,0.665
2010,3203056,8.66,1.59,81.15,57.56,77.59,0.56,0.568,0.81,0.678
2010,3203106,9.55,3.09,75.5,58.17,76.96,0.54,0.589,0.844,0.685
2010,3203130,9.55,1.01,69.68,56.89,82.65,0.53,0.663,0.857,0.751
2010,3203163,10.42,0.59,88.72,72.32,82.18,0.47,0.55,0.81,0.633
2010,3203205,8.97,1.38,80.76,53.55,74.71,0.52,0.63,0.834,0.721
2010,3203304,9.01,2.16,74.91,53.77,69.15,0.52,0.551,0.81,0.636
2010,3203320,8.61,1.59,80.4,61.15,77.9,0.52,0.588,0.847,0.676
2010,3203346,9.29,1.37,68.25,56.94,78.14,0.48,0.589,0.849,0.715
2010,3203353,8.57,2.21,78.45,70.71,82.86,0.39,0.612,0.823,0.668
2010,3203403,8.19,2.29,65.98,65.51,80.8,0.49,0.541,0.827,0.672
2010,3203502,9.49,1.38,70.53,56.48,76.68,0.52,0.535,0.816,0.679
2010,3203601,9.22,2.61,53.42,82.6,86.3,0.48,0.577,0.828,0.617
2010,3203700,8.77,3.33,82.32,51.09,73.18,0.51,0.512,0.821,0.637
2010,3203809,9.39,1.26,81.98,73.97,82.69,0.52,0.619,0.802,0.673
2010,3203908,9.52,1.1,69.99,66.86,82.95,0.48,0.621,0.841,0.692
2010,3204005,8.87,1.5,80.08,56.82,79.76,0.5,0.562,0.815,0.648
2010,3204054,8.51,1.28,80.01,72.0,77.14,0.46,0.536,0.812,0.643
2010,3204104,10.1,0.93,75.58,66.19,84.79,0.49,0.558,0.816,0.668
2010,3204203,9.04,2.2,73.02,57.7,78.06,0.49,0.643,0.852,0.702
2010,3204252,9.57,2.02,67.95,79.89,82.73,0.5,0.605,0.783,0.631
2010,3204302,9.34,1.85,61.99,66.65,74.88,0.48,0.553,0.808,0.636
2010,3204351,9.19,0.41,69.12,64.06,76.74,0.5,0.579,0.802,0.68
2010,3204401,8.7,1.26,82.58,68.85,79.92,0.48,0.62,0.837,0.692
2010,3204500,9.15,1.41,71.74,46.3,79.34,0.55,0.477,0.797,0.646
2010,3204559,8.72,1.15,74.11,47.9,63.0,0.49,0.521,0.834,0.695
2010,3204609,9.21,1.08,75.05,67.48,77.26,0.48,0.604,0.834,0.722
2010,3204658,9.78,1.68,83.68,73.34,78.1,0.49,0.575,0.811,0.679
2010,3204708,9.21,1.01,83.4,58.2,72.25,0.6,0.578,0.835,0.739
2010,3204807,8.97,1.37,86.1,67.89,79.06,0.51,0.599,0.814,0.669
2010,3204906,9.25,1.3,75.57,69.68,82.17,0.57,0.655,0.843,0.719
2010,3204955,9.96,0.71,89.92,65.67,84.03,0.43,0.623,0.803,0.686
2010,3205002,9.4,1.18,67.29,68.93,81.65,0.47,0.664,0.844,0.72
2010,3205010,8.69,2.0,70.44,45.75,77.71,0.5,0.556,0.802,0.65
2010,3205036,9.07,1.27,71.79,62.31,84.72,0.45,0.544,0.814,0.658
2010,3205069,9.43,0.46,73.57,83.44,82.14,0.52,0.624,0.845,0.731
2010,3205101,8.48,2.08,73.15,61.82,77.27,0.42,0.589,0.816,0.672
2010,3205150,9.41,0.8,88.0,70.99,75.87,0.48,0.588,0.83,0.647
2010,3205176,9.28,1.87,85.36,54.24,73.74,0.51,0.549,0.816,0.686
2010,3205200,9.83,1.03,74.86,70.67,84.58,0.56,0.734,0.864,0.807
2010,3205309,10.04,0.93,74.88,83.08,88.13,0.6,0.805,0.855,0.876
2010,3300100,9.0,1.11,66.63,76.91,85.3,0.5,0.605,0.846,0.74
2010,3300159,8.95,1.93,58.29,70.23,83.59,0.43,0.631,0.785,0.67
2010,3300209,8.84,1.43,65.98,73.74,89.88,0.54,0.617,0.839,0.714
2010,3300225,9.21,0.95,51.38,51.38,89.87,0.48,0.566,0.823,0.686
2010,3300233,9.09,0.73,57.26,67.7,83.84,0.51,0.624,0.824,0.75
2010,3300258,9.49,1.01,65.97,70.86,91.18,0.47,0.677,0.805,0.722
2010,3300308,9.15,0.64,71.77,75.37,92.15,0.51,0.665,0.819,0.723
2010,3300407,9.42,0.72,67.87,77.1,88.61,0.48,0.657,0.819,0.72
2010,3300456,8.88,1.51,63.84,70.88,85.71,0.42,0.598,0.808,0.662
2010,3300506,8.25,1.31,59.09,45.99,82.66,0.48,0.503,0.809,0.707
2010,3300605,9.45,1.38,70.4,71.16,89.87,0.56,0.662,0.819,0.723
2010,3300704,8.61,1.42,64.44,68.12,86.29,0.54,0.64,0.836,0.743
2010,3300803,8.73,1.08,65.45,66.71,87.97,0.49,0.603,0.817,0.695
2010,3300902,9.5,1.39,73.74,76.32,88.14,0.47,0.608,0.809,0.672
2010,3300936,9.07,0.28,63.07,66.61,87.85,0.42,0.644,0.805,0.699
2010,3300951,9.25,1.57,62.78,78.82,94.88,0.44,0.605,0.785,0.676
2010,3301009,8.5,1.86,65.12,62.56,85.75,0.55,0.619,0.83,0.715
2010,3301108,8.73,0.7,66.89,64.71,95.56,0.48,0.614,0.822,0.705
2010,3301157,7.58,2.22,69.66,64.11,84.59,0.45,0.534,0.782,0.653
2010,3301207,8.24,1.29,55.02,60.8,87.59,0.47,0.608,0.813,0.683
2010,3301306,9.04,1.09,66.15,64.72,89.69,0.48,0.642,0.811,0.734
2010,3301405,9.15,1.25,47.75,73.11,87.23,0.48,0.642,0.806,0.698
2010,3301504,9.15,1.2,68.53,65.71,89.61,0.48,0.649,0.826,0.724
2010,3301603,8.4,1.37,51.31,52.69,87.24,0.44,0.534,0.79,0.677
2010,3301702,9.02,1.3,64.19,70.19,84.62,0.46,0.624,0.833,0.692
2010,3301801,9.55,0.85,74.93,85.43,93.06,0.45,0.694,0.805,0.674
2010,3301850,8.83,1.52,61.14,65.81,83.22,0.5,0.604,0.812,0.692
2010,3301876,9.66,1.06,72.32,97.37,95.46,0.56,0.704,0.841,0.744
2010,3301900,8.65,1.07,65.13,80.71,87.88,0.48,0.593,0.813,0.69
2010,3302007,8.9,1.01,67.53,65.82,85.94,0.47,0.638,0.814,0.703
2010,3302056,8.89,1.18,62.08,80.24,87.16,0.47,0.595,0.792,0.692
2010,3302106,9.45,1.04,69.25,82.98,91.79,0.49,0.635,0.82,0.696
2010,3302205,9.14,1.26,69.74,66.93,91.49,0.47,0.649,0.837,0.716
2010,3302254,9.36,1.19,49.24,59.2,84.09,0.51,0.652,0.836,0.735
2010,3302270,8.61,1.59,65.28,59.96,82.4,0.42,0.555,0.809,0.637
2010,3302304,9.24,1.72,71.95,73.25,89.21,0.46,0.575,0.8,0.649
2010,3302403,8.53,1.0,70.65,65.93,84.33,0.56,0.681,0.828,0.792
2010,3302452,8.86,1.72,53.41,76.55,93.53,0.5,0.631,0.801,0.687
2010,3302502,8.99,1.4,60.83,67.27,87.03,0.49,0.626,0.832,0.685
2010,3302601,9.63,0.97,74.05,82.55,86.22,0.51,0.676,0.845,0.746
2010,3302700,9.03,1.25,70.04,71.87,88.54,0.49,0.692,0.85,0.761
2010,3302809,9.75,0.88,71.53,86.1,91.14,0.48,0.7,0.806,0.707
2010,3302858,9.51,1.35,64.47,72.65,89.72,0.47,0.678,0.839,0.704
2010,3302908,9.28,0.8,70.19,81.09,92.72,0.55,0.675,0.828,0.74
2010,3303005,8.78,1.86,64.53,61.41,91.15,0.5,0.646,0.805,0.696
2010,3303104,10.19,1.6,74.49,76.43,94.16,0.52,0.683,0.806,0.707
2010,3303203,9.75,1.0,76.91,79.16,90.22,0.45,0.716,0.817,0.731
2010,3303302,9.68,0.84,73.93,76.27,89.23,0.59,0.773,0.854,0.887
2010,3303401,9.03,1.02,63.64,58.92,86.13,0.51,0.645,0.846,0.758
2010,3303500,9.25,1.47,63.59,73.9,87.25,0.48,0.641,0.818,0.691
2010,3303609,9.17,0.62,70.4,78.2,90.09,0.44,0.666,0.812,0.689
2010,3303708,9.03,0.66,62.03,65.3,84.83,0.5,0.61,0.812,0.697
2010,3303807,7.92,2.01,64.91,60.79,77.33,0.52,0.544,0.842,0.726
2010,3303856,8.5,1.63,64.9,68.4,83.84,0.56,0.549,0.806,0.683
2010,3303906,9.36,0.73,68.29,73.35,88.78,0.55,0.639,0.847,0.763
2010,3303955,8.46,1.08,71.63,65.08,91.23,0.51,0.643,0.801,0.709
2010,3304003,9.06,0.84,57.82,72.41,93.85,0.5,0.62,0.803,0.714
2010,3304102,9.14,1.2,65.56,67.85,87.29,0.56,0.606,0.802,0.698
2010,3304110,8.97,0.9,63.31,50.6,89.25,0.42,0.645,0.817,0.688
2010,3304128,8.16,0.78,62.91,65.92,87.18,0.42,0.603,0.806,0.676
2010,3304144,8.78,1.98,59.36,63.92,85.12,0.43,0.589,0.81,0.659
2010,3304151,9.11,1.57,58.19,57.91,88.88,0.53,0.61,0.821,0.698
2010,3304201,9.62,0.88,62.2,80.25,89.93,0.52,0.709,0.839,0.762
2010,3304300,8.89,0.73,61.15,75.51,92.06,0.48,0.62,0.819,0.705
2010,3304409,8.99,1.6,56.87,58.21,88.9,0.5,0.567,0.801,0.7
2010,3304508,8.86,0.85,66.57,53.29,88.97,0.46,0.575,0.822,0.664
2010,3304524,9.18,0.89,65.1,75.79,87.83,0.53,0.689,0.854,0.784
2010,3304557,9.39,1.13,62.84,83.2,86.55,0.62,0.719,0.845,0.84
2010,3304607,8.59,0.57,54.57,51.9,89.4,0.48,0.556,0.797,0.672
2010,3304706,8.97,0.81,63.45,67.23,86.38,0.51,0.648,0.806,0.709
2010,3304755,8.2,2.56,54.32,47.35,78.46,0.49,0.533,0.791,0.618
2010,3304805,9.47,1.4,64.25,65.27,88.37,0.47,0.611,0.787,0.685
2010,3304904,9.08,1.02,70.33,76.66,87.81,0.43,0.681,0.833,0.711
2010,3305000,8.39,1.68,50.45,63.41,88.55,0.48,0.551,0.8,0.686
2010,3305109,9.22,1.24,66.56,73.18,86.14,0.43,0.646,0.831,0.693
2010,3305133,8.92,1.85,74.92,60.76,88.76,0.47,0.548,0.798,0.633
2010,3305158,8.71,1.36,66.35,60.9,83.83,0.47,0.533,0.806,0.67
2010,3305208,8.98,1.29,67.44,72.25,87.33,0.5,0.626,0.801,0.721
2010,3305307,8.47,1.92,70.43,63.82,87.76,0.42,0.536,0.789,0.638
2010,3305406,8.46,2.08,69.62,50.17,83.96,0.5,0.561,0.804,0.682
2010,3305505,8.62,0.87,67.24,60.79,84.34,0.52,0.621,0.804,0.714
2010,3305554,9.28,1.07,68.4,60.51,88.94,0.47,0.648,0.805,0.695
2010,3305604,8.24,1.28,54.92,44.94,90.85,0.49,0.536,0.793,0.657
2010,3305703,7.33,1.25,75.54,37.06,67.2,0.47,0.436,0.796,0.658
2010,3305752,8.61,0.79,67.59,68.59,84.98,0.42,0.548,0.793,0.644
2010,3305802,8.82,0.85,66.37,65.6,82.63,0.56,0.605,0.855,0.752
2010,3305901,8.88,1.94,64.31,50.15,84.7,0.51,0.547,0.813,0.668
2010,3306008,8.95,1.09,58.94,74.32,90.5,0.52,0.656,0.801,0.725
2010,3306107,8.81,1.16,58.48,72.99,90.35,0.52,0.666,0.848,0.713
2010,3306156,8.37,1.52,64.47,56.74,82.79,0.44,0.555,0.81,0.636
2010,3306206,8.85,1.19,58.86,54.44,88.96,0.52,0.624,0.813,0.719
2010,3306305,9.82,0.6,71.04,82.54,89.41,0.5,0.72,0.833,0.763
2010,3500105,10.39,0.93,83.53,72.68,80.66,0.51,0.75,0.852,0.772
2010,3500204,10.13,1.23,71.91,68.07,85.06,0.38,0.648,0.844,0.71
2010,3500303,8.57,1.91,77.35,66.06,79.88,0.47,0.606,0.858,0.703
2010,3500402,9.4,0.28,91.23,73.57,79.47,0.52,0.716,0.886,0.75
2010,3500501,9.92,0.5,72.88,71.24,75.37,0.43,0.675,0.846,0.725
2010,3500550,9.17,0.74,83.95,67.16,78.87,0.48,0.695,0.84,0.744
2010,3500600,10.83,0.84,70.47,75.06,94.08,0.54,0.825,0.89,0.849
2010,3500709,10.03,0.62,80.84,61.51,89.24,0.41,0.694,0.845,0.705
2010,3500758,10.52,0.39,83.49,89.41,85.8,0.44,0.658,0.805,0.682
2010,3500808,11.04,1.13,92.5,81.44,84.66,0.36,0.71,0.84,0.682
2010,3500907,7.62,0.57,72.51,32.2,70.64,0.42,0.581,0.8,0.698
2010,3501004,10.6,1.01,81.44,98.82,84.23,0.45,0.635,0.843,0.726
2010,3501103,10.8,0.0,72.66,78.57,89.97,0.35,0.616,0.817,0.683
2010,3501152,10.54,0.56,78.13,69.22,88.95,0.42,0.732,0.841,0.729
2010,3501202,10.13,0.0,82.0,70.9,80.2,0.41,0.683,0.806,0.701
2010,3501301,10.58,0.63,76.3,89.26,86.43,0.46,0.732,0.834,0.712
2010,3501400,11.27,0.0,87.94,79.41,88.22,0.38,0.605,0.805,0.669
2010,3501509,11.33,1.27,92.66,70.93,78.5,0.53,0.659,0.791,0.721
2010,3501608,10.6,0.79,87.89,82.53,85.18,0.47,0.76,0.876,0.8
2010,3501707,11.2,0.43,84.25,77.32,89.12,0.39,0.701,0.852,0.709
2010,3501806,11.61,0.0,87.42,82.37,89.16,0.43,0.708,0.817,0.715
2010,3501905,9.68,1.09,76.01,75.54,83.59,0.5,0.711,0.871,0.78
2010,3502002,11.46,1.34,71.63,70.51,83.25,0.53,0.668,0.861,0.745
2010,3502101,10.38,1.01,81.33,77.79,81.89,0.51,0.702,0.885,0.762
2010,3502200,9.55,1.32,80.5,94.35,82.41,0.45,0.648,0.827,0.693
2010,3502309,10.19,0.0,86.71,63.03,86.89,0.42,0.637,0.863,0.681
2010,3502408,10.35,0.0,89.05,81.51,93.0,0.42,0.706,0.845,0.683
2010,3502507,10.5,0.95,73.58,82.17,90.04,0.46,0.706,0.828,0.735
2010,3502606,11.48,0.99,86.84,67.86,81.16,0.47,0.67,0.804,0.697
2010,3502705,10.82,0.88,84.67,78.1,83.06,0.55,0.647,0.835,0.662
2010,3502754,9.99,0.98,72.78,64.07,83.93,0.46,0.597,0.814,0.717
2010,3502804,11.08,0.81,85.49,83.19,87.91,0.52,0.744,0.841,0.782
2010,3502903,11.47,1.1,71.53,89.06,87.44,0.52,0.723,0.86,0.751
2010,3503000,8.56,0.0,74.33,62.47,82.99,0.43,0.656,0.856,0.723
2010,3503109,8.64,1.94,81.96,44.65,81.65,0.39,0.592,0.806,0.675
2010,3503158,9.83,1.44,93.29,46.42,75.04,0.39,0.612,0.812,0.634
2010,3503208,10.85,0.78,80.34,84.2,90.13,0.5,0.782,0.877,0.788
2010,3503307,10.15,0.98,83.44,77.54,87.35,0.47,0.728,0.859,0.763
2010,3503356,10.37,0.0,90.27,51.21,77.76,0.4,0.694,0.809,0.671
2010,3503406,11.61,1.66,87.04,79.43,85.89,0.45,0.683,0.84,0.718
2010,3503505,11.1,0.43,70.99,69.68,83.67,0.44,0.672,0.803,0.627
2010,3503604,10.94,0.52,73.45,66.22,84.71,0.36,0.594,0.823,0.686
2010,3503703,11.75,0.74,81.05,77.81,80.78,0.4,0.663,0.813,0.73
2010,3503802,9.93,1.45,81.1,57.78,81.1,0.46,0.681,0.827,0.745
2010,3503901,10.75,0.98,79.97,76.04,88.64,0.56,0.73,0.866,0.761
2010,3503950,12.18,0.98,81.68,85.32,92.4,0.44,0.657,0.864,0.699
2010,3504008,10.41,0.86,82.43,78.3,85.4,0.5,0.781,0.865,0.771
2010,3504107,9.68,1.08,76.37,82.13,84.72,0.53,0.67,0.851,0.786
2010,3504206,10.26,0.54,85.23,89.11,81.57,0.47,0.738,0.84,0.746
2010,3504305,10.71,1.83,71.28,47.99,86.18,0.47,0.65,0.83,0.674
2010,3504404,10.13,2.51,79.24,65.4,77.83,0.42,0.623,0.817,0.688
2010,3504503,10.1,1.04,76.37,68.34,80.78,0.47,0.695,0.866,0.751
2010,3504602,11.1,0.57,81.94,101.31,89.53,0.36,0.701,0.805,0.737
2010,3504701,11.4,1.79,90.86,88.2,85.86,0.38,0.537,0.809,0.69
2010,3504800,11.08,1.2,86.24,140.56,87.23,0.44,0.695,0.835,0.746
2010,3504909,10.86,1.61,72.17,69.63,83.4,0.51,0.653,0.872,0.693
2010,3505005,10.57,0.67,88.55,76.19,87.4,0.47,0.649,0.82,0.676
2010,3505104,10.29,1.4,76.97,69.69,78.6,0.4,0.599,0.843,0.676
2010,3505203,9.93,1.2,82.78,71.04,77.53,0.42,0.662,0.867,0.736
2010,3505302,10.77,0.44,86.98,84.38,87.28,0.45,0.739,0.869,0.762
2010,3505351,11.07,1.25,78.92,60.21,71.76,0.54,0.599,0.779,0.617
2010,3505401,10.46,1.77,79.67,65.71,77.69,0.5,0.532,0.792,0.625
2010,3505500,10.42,0.79,83.07,71.99,83.29,0.48,0.738,0.875,0.762
2010,3505609,11.19,2.02,81.63,67.33,78.74,0.4,0.646,0.829,0.711
2010,3505708,9.83,1.06,76.02,73.88,89.64,0.61,0.708,0.866,0.791
2010,3505807,10.92,0.58,85.01,82.87,89.62,0.41,0.718,0.848,0.696
2010,3505906,10.42,0.76,82.44,80.06,84.84,0.5,0.685,0.84,0.766
2010,3506003,10.58,0.91,79.79,74.21,87.34,0.55,0.752,0.854,0.8
2010,3506102,11.18,1.35,90.71,80.12,86.5,0.51,0.735,0.853,0.756
2010,3506201,9.68,1.56,72.95,85.92,90.74,0.38,0.712,0.82,0.706
2010,3506300,10.69,0.86,81.62,70.38,77.88,0.45,0.662,0.838,0.713
2010,3506359,10.08,0.9,81.73,74.16,77.98,0.48,0.654,0.817,0.727
2010,3506409,10.4,1.78,89.31,75.16,89.12,0.43,0.722,0.845,0.743
2010,3506508,10.62,0.51,88.84,69.26,84.69,0.42,0.734,0.869,0.743
2010,3506607,10.16,1.75,75.97,68.41,77.86,0.53,0.64,0.795,0.71
2010,3506706,9.45,0.68,88.28,50.85,73.53,0.44,0.562,0.811,0.692
2010,3506805,10.44,0.72,78.8,60.66,78.22,0.42,0.656,0.84,0.741
2010,3506904,9.6,2.12,68.68,56.08,83.2,0.46,0.609,0.821,0.7
2010,3507001,11.02,1.0,87.54,73.68,82.35,0.49,0.728,0.861,0.757
2010,3507100,9.09,1.28,77.66,62.26,75.1,0.41,0.631,0.802,0.716
2010,3507159,10.48,1.82,76.76,84.87,82.72,0.44,0.613,0.775,0.605
2010,3507209,11.92,2.0,67.24,60.03,93.45,0.4,0.675,0.863,0.712
2010,3507308,10.61,0.43,84.4,66.92,80.23,0.38,0.685,0.866,0.723
2010,3507407,10.38,0.75,83.84,67.21,77.87,0.42,0.658,0.831,0.71
2010,3507456,9.73,1.52,95.43,79.74,82.32,0.39,0.615,0.846,0.674
2010,3507506,10.45,1.35,78.88,72.98,88.06,0.54,0.746,0.869,0.79
2010,3507605,10.18,0.95,79.51,68.64,82.37,0.52,0.704,0.861,0.772
2010,3507704,11.35,0.9,84.39,88.94,80.71,0.43,0.664,0.83,0.725
2010,3507753,9.08,0.93,100.0,12.05,89.41,0.39,0.618,0.826,0.702
2010,3507803,9.96,1.0,86.2,47.51,73.81,0.44,0.675,0.864,0.738
2010,3507902,9.19,0.35,72.27,77.35,86.55,0.41,0.688,0.815,0.724
2010,3508009,10.52,1.75,85.17,51.55,78.45,0.5,0.578,0.799,0.642
2010,3508108,10.59,1.39,88.64,72.02,77.56,0.44,0.72,0.839,0.736
2010,3508207,10.03,1.1,80.76,53.72,90.13,0.46,0.643,0.83,0.743
2010,3508306,11.25,1.88,77.34,87.38,77.97,0.4,0.619,0.811,0.667
2010,3508405,9.62,0.93,80.1,100.11,81.39,0.42,0.678,0.828,0.717
2010,3508504,10.94,0.87,83.65,77.12,87.68,0.5,0.755,0.858,0.754
2010,3508603,10.33,1.03,73.17,72.89,87.66,0.52,0.728,0.837,0.733
2010,3508702,9.92,2.14,83.58,60.87,77.66,0.5,0.62,0.858,0.701
2010,3508801,9.83,1.01,83.87,69.36,78.1,0.46,0.661,0.867,0.714
2010,3508900,11.78,1.9,84.06,78.14,91.9,0.37,0.691,0.823,0.682
2010,3509007,11.08,0.98,82.81,88.71,87.34,0.47,0.749,0.861,0.74
2010,3509106,11.4,1.15,86.75,77.6,91.06,0.45,0.635,0.802,0.665
2010,3509205,10.45,1.6,77.09,70.5,84.57,0.43,0.668,0.81,0.713
2010,3509254,10.39,1.26,82.18,61.58,73.87,0.47,0.611,0.832,0.658
2010,3509304,11.75,0.8,93.24,95.32,91.98,0.4,0.674,0.822,0.714
2010,3509403,9.92,0.68,82.94,64.65,79.36,0.4,0.633,0.825,0.693
2010,3509452,10.87,1.08,85.51,80.67,85.38,0.53,0.634,0.846,0.687
2010,3509502,10.1,0.94,79.49,79.1,85.27,0.56,0.731,0.86,0.829
2010,3509601,10.4,0.8,85.09,77.56,88.28,0.43,0.739,0.84,0.733
2010,3509700,10.35,1.06,73.78,65.45,77.25,0.59,0.648,0.852,0.761
2010,3509809,10.47,1.25,74.95,74.31,78.03,0.43,0.638,0.824,0.67
2010,3509908,10.77,0.7,90.78,73.78,88.15,0.49,0.649,0.851,0.677
2010,3509957,10.27,3.77,88.55,90.17,83.46,0.43,0.677,0.797,0.646
2010,3510005,10.75,1.0,92.99,71.25,87.0,0.41,0.704,0.845,0.701
2010,3510104,11.99,0.0,89.48,97.29,95.05,0.48,0.762,0.863,0.747
2010,3510153,11.72,0.43,70.87,65.51,80.45,0.4,0.605,0.791,0.658
2010,3510203,11.72,1.26,80.01,75.03,86.99,0.5,0.671,0.826,0.675
2010,3510302,9.74,1.57,87.03,70.53,78.39,0.4,0.617,0.823,0.673
2010,3510401,9.08,1.14,84.42,60.83,81.31,0.46,0.669,0.848,0.744
2010,3510500,11.01,1.16,78.32,75.43,81.27,0.5,0.705,0.845,0.735
2010,3510609,10.22,1.25,82.07,78.54,85.6,0.46,0.693,0.842,0.721
2010,3510708,10.38,0.54,84.3,79.54,86.72,0.42,0.636,0.853,0.695
2010,3510807,9.25,1.78,86.33,69.06,87.15,0.49,0.64,0.835,0.727
2010,3510906,9.75,1.38,88.11,63.56,75.83,0.43,0.673,0.864,0.68
2010,3511003,11.28,0.85,87.21,73.05,81.65,0.46,0.686,0.827,0.688
2010,3511102,10.71,1.06,84.31,84.74,89.94,0.46,0.74,0.853,0.767
2010,3511201,10.72,0.93,90.7,56.98,90.28,0.43,0.676,0.852,0.734
2010,3511300,10.47,0.63,85.64,60.82,84.75,0.42,0.689,0.872,0.749
2010,3511409,11.21,1.75,88.15,70.65,81.19,0.43,0.666,0.821,0.71
2010,3511508,10.64,1.01,88.22,80.57,84.37,0.42,0.739,0.854,0.758
2010,3511607,9.99,1.1,73.85,77.75,77.03,0.43,0.611,0.804,0.715
2010,3511706,9.19,1.26,82.81,62.29,81.07,0.4,0.675,0.82,0.72
2010,3511904,10.46,0.55,86.03,68.09,75.79,0.37,0.66,0.821,0.704
2010,3512001,10.29,1.23,86.26,68.46,90.04,0.46,0.712,0.845,0.72
2010,3512100,10.29,0.88,82.8,71.28,82.73,0.4,0.647,0.802,0.689
2010,3512209,10.87,2.54,79.02,69.81,82.21,0.43,0.614,0.827,0.699
2010,3512308,9.62,1.14,79.44,63.89,76.99,0.49,0.658,0.837,0.725
2010,3512407,9.26,1.47,84.35,53.87,77.8,0.44,0.674,0.858,0.754
2010,3512506,9.65,1.48,74.32,81.67,77.05,0.39,0.648,0.816,0.704
2010,3512605,11.49,1.09,86.82,89.33,81.79,0.45,0.619,0.811,0.653
2010,3512704,10.37,1.08,80.86,71.15,85.24,0.48,0.7,0.841,0.728
2010,3512803,10.4,1.06,70.79,75.7,89.51,0.42,0.697,0.876,0.746
2010,3512902,10.92,1.36,90.44,71.03,90.45,0.4,0.63,0.849,0.705
2010,3513009,10.48,0.97,77.2,86.14,85.25,0.57,0.707,0.851,0.789
2010,3513108,10.21,1.72,77.42,84.85,85.37,0.42,0.683,0.857,0.737
2010,3513207,10.44,1.0,81.99,70.76,82.92,0.48,0.682,0.802,0.723
2010,3513306,11.28,0.0,94.84,81.51,89.82,0.43,0.778,0.853,0.698
2010,3513405,10.7,1.01,80.99,80.48,89.29,0.53,0.758,0.871,0.742
2010,3513504,10.1,1.2,71.74,75.21,86.87,0.45,0.681,0.821,0.716
2010,3513603,10.3,1.6,85.18,64.87,77.56,0.54,0.576,0.826,0.672
2010,3513702,10.53,0.67,82.16,81.57,85.68,0.45,0.687,0.865,0.74
2010,3513801,9.59,1.14,77.49,84.44,85.59,0.43,0.716,0.844,0.717
2010,3513850,11.28,1.12,90.58,88.15,90.79,0.37,0.704,0.842,0.686
2010,3513900,9.59,0.87,85.61,69.23,74.18,0.48,0.645,0.85,0.72
2010,3514007,11.18,2.74,78.05,83.25,88.56,0.38,0.655,0.818,0.691
2010,3514106,10.45,1.67,76.18,79.99,79.85,0.46,0.616,0.853,0.725
2010,3514205,12.24,1.11,94.44,80.37,97.33,0.36,0.709,0.825,0.699
2010,3514304,10.97,0.68,90.6,55.0,82.52,0.37,0.689,0.811,0.718
2010,3514403,10.16,1.0,86.23,81.97,84.51,0.44,0.737,0.842,0.752
2010,3514502,11.26,0.99,85.27,77.47,90.27,0.43,0.698,0.837,0.716
2010,3514601,10.79,0.8,80.98,79.49,84.91,0.39,0.674,0.849,0.72
2010,3514700,10.59,0.59,68.27,80.37,84.44,0.53,0.69,0.834,0.719
2010,3514809,9.81,1.89,77.04,65.24,80.47,0.49,0.615,0.847,0.633
2010,3514908,9.54,1.14,87.79,54.36,80.33,0.42,0.583,0.822,0.701
2010,3514924,11.93,1.35,94.77,97.08,85.33,0.33,0.712,0.825,0.711
2010,3514957,10.75,0.96,75.37,48.02,81.82,0.36,0.641,0.84,0.723
2010,3515004,9.98,1.37,76.09,76.8,84.69,0.45,0.676,0.839,0.7
2010,3515103,10.22,1.33,82.83,72.95,89.31,0.5,0.708,0.834,0.713
2010,3515129,11.12,0.67,95.36,83.34,91.42,0.38,0.691,0.805,0.69
2010,3515152,9.68,2.09,62.94,64.57,85.46,0.45,0.668,0.815,0.72
2010,3515186,10.03,0.85,87.38,60.88,84.34,0.57,0.712,0.872,0.784
2010,3515194,9.18,0.43,88.4,51.13,78.36,0.38,0.609,0.819,0.675
2010,3515202,9.75,0.0,91.5,66.33,83.34,0.39,0.705,0.873,0.712
2010,3515301,11.93,1.25,91.21,83.62,79.77,0.43,0.714,0.818,0.693
2010,3515350,10.49,1.25,83.22,67.98,73.91,0.45,0.655,0.802,0.663
