SG_UE,IDHM_RENDA,IDHM_LONGEVIDADE,IDHM_EDUCACAO
88080,0.7390000000000001,0.85,0.636
82899,0.7390000000000001,0.8270000000000001,0.634
85596,0.7390000000000001,0.8540000000000001,0.648
80330,0.7390000000000001,0.868,0.636
83810,0.7390000000000001,0.87,0.557
27855,0.7390000000000001,0.799,0.635
81663,0.7390000000000001,0.8740000000000001,0.682
89370,0.74,0.8290000000000001,0.584
67156,0.74,0.852,0.736
85308,0.74,0.8440000000000001,0.649
68853,0.74,0.863,0.733
67938,0.74,0.8370000000000001,0.713
75035,0.74,0.8170000000000001,0.6709999999999999
87165,0.74,0.8079999999999999,0.547
89532,0.74,0.838,0.605
81388,0.74,0.8270000000000001,0.606
40690,0.74,0.871,0.716
88145,0.74,0.852,0.63
68772,0.74,0.843,0.6990000000000001
86282,0.74,0.8859999999999999,0.603
58017,0.74,0.846,0.605
77950,0.74,0.831,0.665
63754,0.74,0.865,0.687
58572,0.74,0.828,0.675
82490,0.74,0.802,0.618
96334,0.74,0.86,0.628
83194,0.74,0.856,0.6990000000000001
86231,0.74,0.87,0.688
81310,0.74,0.8590000000000001,0.684
62812,0.74,0.861,0.7490000000000001
70890,0.74,0.847,0.706
81930,0.74,0.818,0.5329999999999999
76350,0.741,0.8009999999999999,0.703
80950,0.741,0.8540000000000001,0.647
9210,0.741,0.813,0.752
49573,0.741,0.8859999999999999,0.6579999999999999
71099,0.741,0.863,0.674
80519,0.741,0.848,0.604
62359,0.741,0.84,0.6559999999999999
72214,0.741,0.8170000000000001,0.6829999999999999
82856,0.741,0.8029999999999999,0.65
72095,0.741,0.841,0.679
53759,0.741,0.885,0.619
67717,0.741,0.865,0.665
82279,0.741,0.8690000000000001,0.703
74250,0.741,0.845,0.6679999999999999
64890,0.741,0.841,0.65
69817,0.741,0.8420000000000001,0.7
63690,0.742,0.871,0.758
62260,0.742,0.823,0.716
85723,0.742,0.836,0.597
81086,0.742,0.847,0.5479999999999999
43230,0.742,0.868,0.5589999999999999
85138,0.742,0.868,0.63
71579,0.742,0.863,0.71
83690,0.742,0.867,0.631
65293,0.742,0.863,0.7290000000000001
53430,0.742,0.84,0.705
91081,0.742,0.807,0.642
86126,0.742,0.877,0.634
80756,0.742,0.8690000000000001,0.659
41475,0.742,0.861,0.6609999999999999
81876,0.742,0.855,0.662
62278,0.743,0.845,0.722
62650,0.743,0.83,0.643
80292,0.743,0.882,0.698
80020,0.743,0.847,0.695
79910,0.743,0.821,0.696
62294,0.743,0.8690000000000001,0.7340000000000001
88820,0.743,0.8490000000000001,0.515
82813,0.743,0.893,0.644
89230,0.743,0.835,0.672
87068,0.743,0.826,0.514
74357,0.743,0.852,0.639
58130,0.743,0.836,0.64
71471,0.743,0.809,0.6940000000000001
66370,0.743,0.8370000000000001,0.7170000000000001
85383,0.743,0.852,0.677
89222,0.743,0.8859999999999999,0.484
79634,0.743,0.8340000000000001,0.662
69213,0.7440000000000001,0.8340000000000001,0.6920000000000001
70190,0.7440000000000001,0.84,0.695
93335,0.7440000000000001,0.8190000000000001,0.657
80489,0.7440000000000001,0.863,0.614
91073,0.7440000000000001,0.873,0.613
58262,0.7440000000000001,0.841,0.7040000000000001
70955,0.7440000000000001,0.868,0.7170000000000001
48232,0.7440000000000001,0.8590000000000001,0.552
63096,0.7440000000000001,0.848,0.669
78255,0.7440000000000001,0.821,0.6609999999999999
80918,0.7440000000000001,0.804,0.682
70297,0.7440000000000001,0.867,0.6859999999999999
84956,0.7440000000000001,0.852,0.644
71498,0.7440000000000001,0.845,0.705
87475,0.7440000000000001,0.8370000000000001,0.613
94250,0.7440000000000001,0.838,0.682
89826,0.745,0.809,0.603
85332,0.745,0.8420000000000001,0.593
88072,0.745,0.873,0.563
46833,0.745,0.84,0.644
80276,0.745,0.853,0.691
90484,0.745,0.8190000000000001,0.649
82511,0.745,0.8690000000000001,0.6679999999999999
89419,0.745,0.858,0.71
61395,0.745,0.861,0.6679999999999999
68616,0.745,0.843,0.736
61751,0.745,0.8270000000000001,0.6809999999999999
74624,0.745,0.807,0.6940000000000001
85561,0.745,0.841,0.706
88978,0.745,0.82,0.612
43710,0.745,0.8320000000000001,0.6970000000000001
64777,0.746,0.831,0.7170000000000001
88617,0.746,0.82,0.6559999999999999
81035,0.746,0.863,0.6759999999999999
52736,0.746,0.871,0.6729999999999999
67199,0.746,0.82,0.607
89117,0.746,0.8370000000000001,0.6779999999999999
81698,0.746,0.8009999999999999,0.657
61956,0.746,0.835,0.695
70530,0.746,0.868,0.7040000000000001
78654,0.746,0.843,0.6409999999999999
58513,0.746,0.845,0.6759999999999999
56472,0.746,0.8370000000000001,0.626
80535,0.746,0.8809999999999999,0.716
88510,0.746,0.882,0.682
78093,0.746,0.838,0.63
86215,0.746,0.833,0.607
67270,0.746,0.8590000000000001,0.7070000000000001
61832,0.746,0.84,0.738
64130,0.746,0.8590000000000001,0.68
70270,0.746,0.815,0.635
75256,0.746,0.848,0.6920000000000001
55000,0.746,0.809,0.5539999999999999
63576,0.746,0.8759999999999999,0.6970000000000001
87602,0.747,0.843,0.644
86770,0.747,0.843,0.6579999999999999
63037,0.747,0.863,0.762
86479,0.747,0.884,0.677
75418,0.747,0.85,0.711
86509,0.747,0.8420000000000001,0.6609999999999999
81574,0.747,0.879,0.698
80047,0.747,0.865,0.636
75159,0.747,0.804,0.649
83550,0.747,0.873,0.672
71153,0.747,0.875,0.703
81515,0.747,0.853,0.631
86142,0.747,0.8320000000000001,0.56
75051,0.747,0.841,0.685
42510,0.747,0.841,0.601
80306,0.747,0.8590000000000001,0.74
81272,0.748,0.885,0.6409999999999999
83534,0.748,0.867,0.617
82066,0.748,0.862,0.636
68470,0.748,0.8590000000000001,0.68
83330,0.748,0.807,0.695
80373,0.748,0.87,0.606
50130,0.748,0.858,0.588
85189,0.748,0.841,0.6679999999999999
89451,0.748,0.816,0.682
87807,0.748,0.851,0.634
75639,0.748,0.858,0.6609999999999999
94471,0.748,0.8540000000000001,0.648
92924,0.748,0.8370000000000001,0.652
87700,0.748,0.847,0.6609999999999999
67075,0.748,0.846,0.698
71277,0.748,0.835,0.74
63274,0.7490000000000001,0.872,0.6890000000000001
81191,0.7490000000000001,0.846,0.63
74837,0.7490000000000001,0.841,0.6890000000000001
78859,0.7490000000000001,0.8590000000000001,0.6779999999999999
81671,0.7490000000000001,0.8759999999999999,0.638
81353,0.7490000000000001,0.848,0.63
40088,0.7490000000000001,0.873,0.622
13897,0.7490000000000001,0.8240000000000001,0.695
83518,0.7490000000000001,0.879,0.67
91510,0.7490000000000001,0.823,0.698
85618,0.7490000000000001,0.857,0.675
87033,0.7490000000000001,0.8759999999999999,0.5710000000000001
82252,0.7490000000000001,0.8909999999999999,0.628
61166,0.7490000000000001,0.818,0.728
69310,0.7490000000000001,0.8370000000000001,0.708
91855,0.7490000000000001,0.825,0.626
86495,0.7490000000000001,0.887,0.652
82295,0.7490000000000001,0.873,0.657
89320,0.7490000000000001,0.85,0.708
46752,0.7490000000000001,0.85,0.685
88307,0.7490000000000001,0.855,0.593
65897,0.7490000000000001,0.8370000000000001,0.7490000000000001
69671,0.7490000000000001,0.847,0.76
61247,0.7490000000000001,0.8370000000000001,0.7390000000000001
64254,0.7490000000000001,0.8420000000000001,0.753
49590,0.7490000000000001,0.855,0.698
82074,0.7490000000000001,0.867,0.7140000000000001
85197,0.75,0.86,0.706
81396,0.75,0.883,0.607
83437,0.75,0.855,0.71
61077,0.75,0.8859999999999999,0.716
17795,0.75,0.825,0.726
65811,0.75,0.8440000000000001,0.6990000000000001
58408,0.75,0.8240000000000001,0.624
69019,0.75,0.8640000000000001,0.748
65978,0.75,0.855,0.73
84794,0.75,0.846,0.617
80586,0.75,0.858,0.7120000000000001
81230,0.75,0.8759999999999999,0.653
82651,0.75,0.8859999999999999,0.66
70130,0.75,0.835,0.7020000000000001
68438,0.75,0.8640000000000001,0.701
89338,0.75,0.862,0.685
88331,0.75,0.843,0.6409999999999999
77496,0.75,0.8440000000000001,0.703
65536,0.75,0.852,0.6920000000000001
92819,0.75,0.84,0.569
70459,0.7509999999999999,0.84,0.733
68152,0.7509999999999999,0.8370000000000001,0.6679999999999999
41114,0.7509999999999999,0.8809999999999999,0.687
56626,0.7509999999999999,0.857,0.6629999999999999
98230,0.7509999999999999,0.836,0.6609999999999999
61573,0.7509999999999999,0.86,0.723
86924,0.7509999999999999,0.846,0.662
74276,0.7509999999999999,0.8340000000000001,0.669
89109,0.7509999999999999,0.84,0.574
84999,0.7509999999999999,0.831,0.618
82139,0.7509999999999999,0.8859999999999999,0.659
4278,0.7509999999999999,0.8220000000000001,0.6729999999999999
85707,0.7509999999999999,0.8859999999999999,0.5429999999999999
83470,0.7509999999999999,0.88,0.701
98094,0.7509999999999999,0.85,0.608
98213,0.7509999999999999,0.855,0.65
61891,0.7509999999999999,0.866,0.695
66150,0.752,0.8690000000000001,0.7170000000000001
85014,0.752,0.847,0.524
59153,0.752,0.855,0.605
91650,0.752,0.8490000000000001,0.645
88560,0.752,0.847,0.642
77410,0.752,0.825,0.6679999999999999
86037,0.752,0.8490000000000001,0.679
82678,0.752,0.8909999999999999,0.7240000000000001
81825,0.752,0.885,0.6609999999999999
83917,0.752,0.861,0.6990000000000001
49956,0.752,0.88,0.5710000000000001
88471,0.752,0.871,0.693
87815,0.752,0.848,0.691
82333,0.752,0.8590000000000001,0.672
86010,0.752,0.8490000000000001,0.698
88153,0.752,0.861,0.637
87084,0.752,0.852,0.6629999999999999
46256,0.752,0.8640000000000001,0.705
87025,0.752,0.8390000000000001,0.608
85286,0.752,0.843,0.674
67253,0.752,0.858,0.6779999999999999
63894,0.752,0.8420000000000001,0.737
70173,0.752,0.867,0.731
49174,0.753,0.872,0.68
88196,0.753,0.853,0.602
88595,0.753,0.84,0.637
85758,0.753,0.8420000000000001,0.691
80322,0.753,0.8759999999999999,0.605
90735,0.753,0.843,0.657
83097,0.753,0.89,0.71
83291,0.753,0.83,0.625
81728,0.753,0.858,0.642
80985,0.753,0.8640000000000001,0.732
44458,0.753,0.8440000000000001,0.7020000000000001
67954,0.753,0.8590000000000001,0.727
69655,0.753,0.818,0.6759999999999999
94595,0.753,0.84,0.584
93076,0.753,0.8420000000000001,0.733
81256,0.754,0.871,0.6459999999999999
83372,0.754,0.83,0.654
30007,0.754,0.826,0.59
63495,0.754,0.858,0.674
62715,0.754,0.858,0.755
86673,0.754,0.846,0.688
86193,0.754,0.858,0.653
89273,0.754,0.88,0.579
81361,0.754,0.8909999999999999,0.7490000000000001
74390,0.754,0.818,0.675
81060,0.754,0.861,0.657
89095,0.755,0.843,0.69
90506,0.755,0.8340000000000001,0.67
50490,0.755,0.872,0.7040000000000001
81833,0.755,0.867,0.6970000000000001
70050,0.755,0.8370000000000001,0.7509999999999999
67539,0.755,0.835,0.672
89850,0.755,0.8320000000000001,0.682
79359,0.755,0.836,0.698
72737,0.755,0.884,0.6829999999999999
93491,0.755,0.826,0.648
79278,0.755,0.855,0.7020000000000001
67695,0.755,0.861,0.762
77771,0.755,0.8370000000000001,0.703
85774,0.755,0.852,0.643
80640,0.7559999999999999,0.873,0.6679999999999999
84808,0.7559999999999999,0.8590000000000001,0.642
83356,0.7559999999999999,0.8340000000000001,0.6829999999999999
62219,0.7559999999999999,0.853,0.735
87076,0.7559999999999999,0.866,0.595
90573,0.7559999999999999,0.8109999999999999,0.627
96059,0.7559999999999999,0.825,0.599
67113,0.7559999999999999,0.8270000000000001,0.7090000000000001
89150,0.7559999999999999,0.852,0.637
85910,0.7559999999999999,0.84,0.7070000000000001
83739,0.7559999999999999,0.8759999999999999,0.695
89028,0.7559999999999999,0.86,0.461
89397,0.7559999999999999,0.8340000000000001,0.6940000000000001
40797,0.7559999999999999,0.858,0.7090000000000001
81183,0.757,0.846,0.618
47635,0.757,0.88,0.7190000000000001
87530,0.757,0.84,0.654
82376,0.757,0.836,0.632
62391,0.757,0.861,0.728
82058,0.758,0.8859999999999999,0.708
86592,0.758,0.847,0.6579999999999999
87912,0.758,0.8440000000000001,0.632
58670,0.758,0.846,0.645
80284,0.758,0.879,0.6940000000000001
54275,0.758,0.883,0.696
88781,0.758,0.855,0.584
75655,0.758,0.8440000000000001,0.726
90727,0.758,0.836,0.62
91782,0.758,0.85,0.665
82538,0.758,0.8859999999999999,0.716
68730,0.758,0.851,0.625
63312,0.758,0.8540000000000001,0.7390000000000001
95192,0.759,0.831,0.706
88757,0.759,0.846,0.669
53619,0.759,0.847,0.561
88749,0.759,0.8390000000000001,0.551
64491,0.759,0.8240000000000001,0.6829999999999999
65277,0.759,0.848,0.654
83658,0.76,0.88,0.696
54135,0.76,0.875,0.7070000000000001
87823,0.76,0.843,0.6940000000000001
77399,0.76,0.8640000000000001,0.6890000000000001
83836,0.76,0.861,0.711
85600,0.76,0.8420000000000001,0.631
75043,0.7609999999999999,0.836,0.6659999999999999
61778,0.7609999999999999,0.866,0.73
85430,0.7609999999999999,0.8340000000000001,0.6970000000000001
88382,0.7609999999999999,0.841,0.687
87491,0.7609999999999999,0.866,0.654
66397,0.7609999999999999,0.852,0.7190000000000001
54453,0.7609999999999999,0.862,0.711
58530,0.7609999999999999,0.85,0.6920000000000001
41793,0.7609999999999999,0.857,0.639
62952,0.7609999999999999,0.852,0.648
82554,0.762,0.866,0.7120000000000001
87220,0.762,0.852,0.6779999999999999
58831,0.762,0.8390000000000001,0.7090000000000001
80993,0.762,0.862,0.622
68896,0.762,0.8590000000000001,0.723
87653,0.762,0.841,0.643
67130,0.762,0.851,0.74
62090,0.762,0.875,0.738
77011,0.762,0.8490000000000001,0.6859999999999999
82473,0.762,0.882,0.669
62057,0.762,0.8690000000000001,0.7390000000000001
66435,0.762,0.8690000000000001,0.733
61417,0.762,0.885,0.7020000000000001
72036,0.762,0.835,0.715
85960,0.762,0.8540000000000001,0.612
83119,0.763,0.871,0.7190000000000001
87416,0.763,0.843,0.604
86169,0.763,0.838,0.634
61654,0.763,0.8590000000000001,0.728
89214,0.763,0.8370000000000001,0.688
85030,0.763,0.85,0.6579999999999999
70335,0.763,0.84,0.7509999999999999
83151,0.763,0.867,0.688
81817,0.763,0.883,0.708
86258,0.763,0.848,0.633
59250,0.763,0.833,0.72
66613,0.763,0.8590000000000001,0.6970000000000001
58777,0.763,0.847,0.639
85979,0.763,0.8420000000000001,0.627
86339,0.764,0.858,0.687
82759,0.764,0.8740000000000001,0.654
88358,0.764,0.843,0.647
71331,0.764,0.873,0.6759999999999999
64696,0.764,0.8859999999999999,0.7509999999999999
70513,0.764,0.887,0.6859999999999999
71919,0.764,0.884,0.698
72010,0.764,0.852,0.7040000000000001
85782,0.764,0.8440000000000001,0.635
35,0.764,0.8190000000000001,0.638
87203,0.764,0.836,0.708
67873,0.765,0.882,0.703
82775,0.765,0.861,0.609
87629,0.765,0.853,0.637
85421,0.765,0.845,0.5660000000000001
86886,0.765,0.852,0.754
71137,0.765,0.863,0.687
95710,0.765,0.853,0.6559999999999999
88536,0.765,0.863,0.696
85766,0.765,0.868,0.588
66877,0.7659999999999999,0.847,0.713
62170,0.7659999999999999,0.84,0.685
81973,0.7659999999999999,0.87,0.6
88773,0.7659999999999999,0.861,0.612
86975,0.7659999999999999,0.888,0.593
80420,0.7659999999999999,0.883,0.7020000000000001
89184,0.7659999999999999,0.835,0.6
81655,0.7659999999999999,0.8420000000000001,0.723
90603,0.7659999999999999,0.833,0.71
46477,0.767,0.884,0.718
81477,0.767,0.873,0.701
67172,0.767,0.879,0.715
86223,0.767,0.836,0.652
82236,0.767,0.851,0.6859999999999999
89770,0.767,0.835,0.636
64114,0.767,0.872,0.758
66710,0.767,0.8809999999999999,0.723
63231,0.767,0.853,0.74
75450,0.767,0.835,0.664
85669,0.768,0.83,0.633
94390,0.768,0.8420000000000001,0.635
80233,0.768,0.89,0.615
65838,0.768,0.841,0.6940000000000001
17612,0.768,0.835,0.6940000000000001
50350,0.768,0.872,0.706
66079,0.768,0.8859999999999999,0.693
66818,0.768,0.8540000000000001,0.7759999999999999
80870,0.768,0.873,0.7070000000000001
71358,0.768,0.855,0.672
85898,0.768,0.8640000000000001,0.636
71978,0.769,0.873,0.72
87734,0.769,0.853,0.6459999999999999
93017,0.769,0.8190000000000001,0.715
82970,0.769,0.889,0.626
86517,0.769,0.843,0.662
83178,0.769,0.861,0.675
94218,0.769,0.861,0.503
82872,0.769,0.892,0.625
81175,0.77,0.889,0.655
43095,0.77,0.848,0.629
88161,0.77,0.852,0.5870000000000001
20516,0.77,0.8320000000000001,0.693
85405,0.7709999999999999,0.8390000000000001,0.609
61441,0.7709999999999999,0.857,0.75
61794,0.7709999999999999,0.865,0.7809999999999999
83798,0.772,0.857,0.675
83852,0.772,0.861,0.632
54011,0.772,0.845,0.705
61018,0.772,0.852,0.75
87181,0.772,0.8390000000000001,0.66
38490,0.772,0.835,0.679
62510,0.772,0.861,0.7040000000000001
72451,0.772,0.857,0.7440000000000001
84930,0.773,0.852,0.674
90646,0.773,0.8370000000000001,0.6729999999999999
89087,0.773,0.853,0.628
87378,0.773,0.857,0.6990000000000001
89699,0.774,0.84,0.722
92851,0.774,0.84,0.599
89460,0.774,0.836,0.59
82317,0.774,0.884,0.677
94331,0.774,0.856,0.6559999999999999
98892,0.774,0.843,0.653
98930,0.774,0.8390000000000001,0.635
80055,0.774,0.884,0.595
85847,0.774,0.8390000000000001,0.669
86096,0.775,0.835,0.674
87670,0.775,0.89,0.688
88838,0.775,0.855,0.6829999999999999
84824,0.775,0.8370000000000001,0.67
67890,0.7759999999999999,0.84,0.718
74934,0.7759999999999999,0.846,0.728
89036,0.7759999999999999,0.858,0.705
54038,0.7759999999999999,0.885,0.716
87840,0.7759999999999999,0.848,0.677
70831,0.7759999999999999,0.871,0.7490000000000001
86533,0.7759999999999999,0.85,0.684
47139,0.777,0.8540000000000001,0.49200000000000005
81620,0.777,0.8859999999999999,0.623
80837,0.777,0.872,0.7559999999999999
85154,0.777,0.835,0.6709999999999999
71838,0.778,0.883,0.746
83038,0.778,0.88,0.705
74284,0.778,0.826,0.6859999999999999
85952,0.778,0.847,0.733
87718,0.778,0.852,0.629
87610,0.778,0.8490000000000001,0.632
75647,0.778,0.8590000000000001,0.662
65870,0.778,0.851,0.71
81612,0.778,0.884,0.73
77518,0.778,0.845,0.728
75000,0.779,0.848,0.608
80810,0.779,0.871,0.727
98272,0.779,0.8370000000000001,0.6629999999999999
85294,0.779,0.847,0.621
61379,0.78,0.871,0.711
87173,0.78,0.848,0.7290000000000001
84832,0.78,0.8390000000000001,0.68
82597,0.78,0.8859999999999999,0.687
88277,0.78,0.8420000000000001,0.6779999999999999
67296,0.7809999999999999,0.861,0.72
36854,0.7809999999999999,0.8270000000000001,0.6629999999999999
86878,0.7809999999999999,0.8370000000000001,0.685
89247,0.7809999999999999,0.8390000000000001,0.581
80314,0.7809999999999999,0.873,0.653
81809,0.7809999999999999,0.877,0.718
61557,0.782,0.841,0.7440000000000001
65951,0.782,0.862,0.715
19658,0.782,0.8220000000000001,0.6509999999999999
88390,0.782,0.852,0.693
86916,0.782,0.858,0.716
65790,0.782,0.8540000000000001,0.6920000000000001
76830,0.782,0.8420000000000001,0.7040000000000001
86371,0.782,0.833,0.716
87696,0.782,0.8390000000000001,0.6859999999999999
86550,0.7829999999999999,0.861,0.696
66478,0.7829999999999999,0.861,0.6970000000000001
84875,0.7829999999999999,0.841,0.655
86819,0.7829999999999999,0.861,0.662
68659,0.784,0.872,0.7120000000000001
69795,0.784,0.862,0.7659999999999999
87556,0.784,0.847,0.6729999999999999
31054,0.784,0.823,0.708
47333,0.784,0.8440000000000001,0.711
58203,0.784,0.8540000000000001,0.6890000000000001
89079,0.785,0.841,0.71
61816,0.7859999999999999,0.851,0.67
86584,0.7859999999999999,0.84,0.6779999999999999
86614,0.7859999999999999,0.8490000000000001,0.642
80896,0.7859999999999999,0.846,0.737
87017,0.7859999999999999,0.848,0.6709999999999999
87050,0.7859999999999999,0.858,0.7070000000000001
61204,0.7859999999999999,0.871,0.782
88048,0.7859999999999999,0.852,0.5870000000000001
87645,0.787,0.853,0.665
83399,0.787,0.884,0.7390000000000001
87831,0.787,0.866,0.679
87858,0.787,0.8490000000000001,0.6990000000000001
65692,0.7879999999999999,0.8440000000000001,0.708
69299,0.7879999999999999,0.858,0.774
83674,0.7879999999999999,0.866,0.74
81639,0.7879999999999999,0.8809999999999999,0.727
61638,0.7879999999999999,0.877,0.782
70793,0.7879999999999999,0.863,0.7659999999999999
73440,0.789,0.8270000000000001,0.7490000000000001
68870,0.789,0.884,0.736
76678,0.789,0.8370000000000001,0.7120000000000001
63614,0.789,0.851,0.7070000000000001
62499,0.79,0.8690000000000001,0.746
90514,0.79,0.8440000000000001,0.7240000000000001
74683,0.79,0.838,0.748
85820,0.79,0.852,0.662
47511,0.79,0.857,0.693
62138,0.7909999999999999,0.866,0.708
65110,0.7909999999999999,0.8370000000000001,0.738
85642,0.7909999999999999,0.8390000000000001,0.664
58475,0.792,0.828,0.6809999999999999
71455,0.792,0.843,0.762
81752,0.7929999999999999,0.865,0.755
82910,0.7929999999999999,0.894,0.727
86622,0.7929999999999999,0.852,0.61
88226,0.794,0.856,0.643
80551,0.794,0.894,0.7070000000000001
84751,0.794,0.851,0.602
47376,0.794,0.86,0.5529999999999999
81795,0.795,0.889,0.7490000000000001
88412,0.795,0.848,0.715
89524,0.7959999999999999,0.8490000000000001,0.63
87297,0.7959999999999999,0.84,0.7040000000000001
87599,0.7959999999999999,0.843,0.722
68756,0.797,0.848,0.7170000000000001
89591,0.797,0.838,0.6920000000000001
25313,0.7979999999999999,0.825,0.698
83275,0.799,0.88,0.752
68314,0.8,0.8640000000000001,0.727
61310,0.8,0.8759999999999999,0.76
62197,0.8,0.8540000000000001,0.752
90743,0.8,0.825,0.625
90670,0.8,0.8340000000000001,0.726
85170,0.8009999999999999,0.856,0.67
70971,0.8009999999999999,0.846,0.748
83453,0.804,0.872,0.674
70998,0.804,0.855,0.764
85413,0.805,0.8420000000000001,0.695
88200,0.805,0.836,0.6679999999999999
86606,0.8059999999999999,0.84,0.614
76910,0.8059999999999999,0.852,0.768
